"palette_id","collection","order","red","green","blue","hex","status","note","name","family","type","n_colors","status_palette"
"retro_multi_05","retro",6,29,80,162,"#1D50A2","transcribed","","Autumn archive","multi","multicolor",8,"transcribed"
"retro_multi_05","retro",7,242,204,22,"#F2CC16","transcribed","","Autumn archive","multi","multicolor",8,"transcribed"
"retro_multi_05","retro",8,195,62,71,"#C33E47","transcribed","","Autumn archive","multi","multicolor",8,"transcribed"
"retro_multi_06","retro",1,153,182,214,"#99B6D6","transcribed","","Twilight bouquet","multi","multicolor",6,"transcribed"
"retro_multi_06","retro",2,192,194,226,"#C0C2E2","transcribed","","Twilight bouquet","multi","multicolor",6,"transcribed"
"retro_multi_06","retro",3,140,138,178,"#8C8AB2","transcribed","","Twilight bouquet","multi","multicolor",6,"transcribed"
"retro_multi_06","retro",4,229,207,98,"#E5CF62","transcribed","","Twilight bouquet","multi","multicolor",6,"transcribed"
"retro_multi_06","retro",5,236,133,156,"#EC859C","transcribed","","Twilight bouquet","multi","multicolor",6,"transcribed"
"retro_multi_06","retro",6,246,192,211,"#F6C0D3","transcribed","","Twilight bouquet","multi","multicolor",6,"transcribed"
"retro_multi_07","retro",1,233,211,219,"#E9D3DB","transcribed","","Pastel garden","multi","multicolor",5,"review"
"retro_multi_07","retro",2,237,230,199,"#EDE6C7","review","Provisional reading of the pale cream RGB label; confirm all channels.","Pastel garden","multi","multicolor",5,"review"
"retro_multi_07","retro",3,158,187,216,"#9EBBD8","transcribed","","Pastel garden","multi","multicolor",5,"review"
"retro_multi_07","retro",4,239,211,89,"#EFD359","transcribed","","Pastel garden","multi","multicolor",5,"review"
"retro_multi_07","retro",5,113,167,46,"#71A72E","transcribed","","Pastel garden","multi","multicolor",5,"review"
"retro_multi_08","retro",1,0,100,171,"#0064AB","transcribed","","Seaside poster","multi","multicolor",6,"transcribed"
"retro_multi_08","retro",2,105,196,217,"#69C4D9","transcribed","","Seaside poster","multi","multicolor",6,"transcribed"
"retro_multi_08","retro",3,70,176,116,"#46B074","transcribed","","Seaside poster","multi","multicolor",6,"transcribed"
"retro_multi_08","retro",4,228,77,53,"#E44D35","transcribed","","Seaside poster","multi","multicolor",6,"transcribed"
"retro_multi_08","retro",5,244,201,43,"#F4C92B","transcribed","","Seaside poster","multi","multicolor",6,"transcribed"
"retro_multi_08","retro",6,182,218,207,"#B6DACF","transcribed","","Seaside poster","multi","multicolor",6,"transcribed"
"retro_multi_09","retro",1,39,52,140,"#27348C","transcribed","","Dusk to amber","multi","multicolor",6,"transcribed"
"retro_multi_09","retro",2,94,77,141,"#5E4D8D","transcribed","","Dusk to amber","multi","multicolor",6,"transcribed"
"retro_multi_09","retro",3,170,140,197,"#AA8CC5","transcribed","","Dusk to amber","multi","multicolor",6,"transcribed"
"retro_multi_09","retro",4,109,170,195,"#6DAAC3","transcribed","","Dusk to amber","multi","multicolor",6,"transcribed"
"retro_multi_09","retro",5,144,197,157,"#90C59D","transcribed","","Dusk to amber","multi","multicolor",6,"transcribed"
"retro_multi_09","retro",6,247,179,73,"#F7B349","transcribed","","Dusk to amber","multi","multicolor",6,"transcribed"
"retro_tri_01","retro",1,233,217,155,"#E9D99B","transcribed","","Meadow & sky","tri","tricolor",3,"transcribed"
"retro_tri_01","retro",2,0,172,102,"#00AC66","transcribed","","Meadow & sky","tri","tricolor",3,"transcribed"
"retro_tri_01","retro",3,128,205,231,"#80CDE7","transcribed","","Meadow & sky","tri","tricolor",3,"transcribed"
"retro_tri_02","retro",1,87,176,191,"#57B0BF","transcribed","","Harbor","tri","tricolor",3,"transcribed"
"retro_tri_02","retro",2,35,58,110,"#233A6E","transcribed","","Harbor","tri","tricolor",3,"transcribed"
"retro_tri_02","retro",3,230,191,125,"#E6BF7D","transcribed","","Harbor","tri","tricolor",3,"transcribed"
"retro_tri_03","retro",1,255,223,79,"#FFDF4F","transcribed","","Poolside","tri","tricolor",3,"transcribed"
"retro_tri_03","retro",2,153,212,215,"#99D4D7","transcribed","","Poolside","tri","tricolor",3,"transcribed"
"retro_tri_03","retro",3,242,152,120,"#F29878","transcribed","","Poolside","tri","tricolor",3,"transcribed"
"retro_tri_04","retro",1,238,118,59,"#EE763B","transcribed","","Orange soda","tri","tricolor",3,"review"
"retro_tri_04","retro",2,0,169,196,"#00A9C4","review","Provisional blue channel; the printed number may end in 5 or 6.","Orange soda","tri","tricolor",3,"review"
"retro_tri_04","retro",3,238,198,111,"#EEC66F","review","Provisional RGB reading; confirm the blurred golden swatch label.","Orange soda","tri","tricolor",3,"review"
"retro_tri_05","retro",1,132,105,152,"#846998","transcribed","","Plum, blue & crimson","tri","tricolor",3,"review"
"retro_tri_05","retro",2,0,127,174,"#007FAE","transcribed","","Plum, blue & crimson","tri","tricolor",3,"review"
"retro_tri_05","retro",3,229,13,43,"#E50D2B","review","Provisional RGB reading; confirm the small red label at the curved page edge.","Plum, blue & crimson","tri","tricolor",3,"review"
"retro_tri_06","retro",1,245,174,148,"#F5AE94","transcribed","","Peach orchard","tri","tricolor",3,"review"
"retro_tri_06","retro",2,158,78,82,"#9E4E52","transcribed","","Peach orchard","tri","tricolor",3,"review"
"retro_tri_06","retro",3,101,153,48,"#659930","review","Provisional RGB reading; confirm the blurred green label at the page edge.","Peach orchard","tri","tricolor",3,"review"
"retro_tri_07","retro",1,231,47,43,"#E72F2B","transcribed","","Crimson garden","tri","tricolor",3,"transcribed"
"retro_tri_07","retro",2,54,62,150,"#363E96","transcribed","","Crimson garden","tri","tricolor",3,"transcribed"
"retro_tri_07","retro",3,182,218,145,"#B6DA91","transcribed","","Crimson garden","tri","tricolor",3,"transcribed"
"retro_tri_08","retro",1,175,174,65,"#AFAE41","transcribed","","Harvest","tri","tricolor",3,"transcribed"
"retro_tri_08","retro",2,150,80,66,"#965042","transcribed","","Harvest","tri","tricolor",3,"transcribed"
"retro_tri_08","retro",3,237,208,63,"#EDD03F","transcribed","","Harvest","tri","tricolor",3,"transcribed"
"retro_tri_09","retro",1,230,230,230,"#E6E6E6","transcribed","","Steel & rust","tri","tricolor",3,"transcribed"
"retro_tri_09","retro",2,118,154,188,"#769ABC","transcribed","","Steel & rust","tri","tricolor",3,"transcribed"
"retro_tri_09","retro",3,203,78,64,"#CB4E40","transcribed","","Steel & rust","tri","tricolor",3,"transcribed"
"retro_tri_10","retro",1,0,83,75,"#00534B","transcribed","","Evergreen studio","tri","tricolor",3,"transcribed"
"retro_tri_10","retro",2,163,164,147,"#A3A493","transcribed","","Evergreen studio","tri","tricolor",3,"transcribed"
"retro_tri_10","retro",3,246,202,165,"#F6CAA5","transcribed","","Evergreen studio","tri","tricolor",3,"transcribed"
"retro_tri_11","retro",1,0,131,194,"#0083C2","transcribed","","Blue, walnut & lime","tri","tricolor",3,"transcribed"
"retro_tri_11","retro",2,135,98,77,"#87624D","transcribed","","Blue, walnut & lime","tri","tricolor",3,"transcribed"
"retro_tri_11","retro",3,227,229,48,"#E3E530","transcribed","","Blue, walnut & lime","tri","tricolor",3,"transcribed"
"retro_tri_12","retro",1,67,168,100,"#43A864","transcribed","","Garden party","tri","tricolor",3,"transcribed"
"retro_tri_12","retro",2,175,204,95,"#AFCC5F","transcribed","","Garden party","tri","tricolor",3,"transcribed"
"retro_tri_12","retro",3,234,84,92,"#EA545C","transcribed","","Garden party","tri","tricolor",3,"transcribed"
"retro_tri_13","retro",1,174,32,57,"#AE2039","transcribed","","Velvet","tri","tricolor",3,"transcribed"
"retro_tri_13","retro",2,2,100,103,"#026467","transcribed","","Velvet","tri","tricolor",3,"transcribed"
"retro_tri_13","retro",3,207,133,174,"#CF85AE","transcribed","","Velvet","tri","tricolor",3,"transcribed"
"retro_tri_14","retro",1,132,79,69,"#844F45","transcribed","","Coffeehouse","tri","tricolor",3,"transcribed"
"retro_tri_14","retro",2,195,181,158,"#C3B59E","transcribed","","Coffeehouse","tri","tricolor",3,"transcribed"
"retro_tri_14","retro",3,76,68,63,"#4C443F","transcribed","","Coffeehouse","tri","tricolor",3,"transcribed"
"retro_tri_15","retro",1,255,223,79,"#FFDF4F","transcribed","","Sunny field","tri","tricolor",3,"transcribed"
"retro_tri_15","retro",2,0,111,186,"#006FBA","transcribed","","Sunny field","tri","tricolor",3,"transcribed"
"retro_tri_15","retro",3,182,218,145,"#B6DA91","transcribed","","Sunny field","tri","tricolor",3,"transcribed"
"retro_tri_16","retro",1,188,224,231,"#BCE0E7","transcribed","","Sky, leaf & red","tri","tricolor",3,"transcribed"
"retro_tri_16","retro",2,141,193,99,"#8DC163","transcribed","","Sky, leaf & red","tri","tricolor",3,"transcribed"
"retro_tri_16","retro",3,217,40,23,"#D92817","transcribed","","Sky, leaf & red","tri","tricolor",3,"transcribed"
"retro_tri_17","retro",1,146,151,90,"#92975A","transcribed","","Quiet olive","tri","tricolor",3,"transcribed"
"retro_tri_17","retro",2,201,202,202,"#C9CACA","transcribed","","Quiet olive","tri","tricolor",3,"transcribed"
"retro_tri_17","retro",3,244,235,227,"#F4EBE3","transcribed","","Quiet olive","tri","tricolor",3,"transcribed"
"retro_tri_18","retro",1,0,88,70,"#005846","transcribed","","Forest & brass","tri","tricolor",3,"transcribed"
"retro_tri_18","retro",2,177,134,38,"#B18626","transcribed","","Forest & brass","tri","tricolor",3,"transcribed"
"retro_tri_18","retro",3,191,192,192,"#BFC0C0","transcribed","","Forest & brass","tri","tricolor",3,"transcribed"
"retro_tri_19","retro",1,230,25,25,"#E61919","transcribed","","Primary print","tri","tricolor",3,"transcribed"
"retro_tri_19","retro",2,251,196,0,"#FBC400","transcribed","","Primary print","tri","tricolor",3,"transcribed"
"retro_tri_19","retro",3,0,73,144,"#004990","transcribed","","Primary print","tri","tricolor",3,"transcribed"
"retro_tri_20","retro",1,48,166,223,"#30A6DF","transcribed","","Blue hour","tri","tricolor",3,"transcribed"
"retro_tri_20","retro",2,26,81,163,"#1A51A3","transcribed","","Blue hour","tri","tricolor",3,"transcribed"
"retro_tri_20","retro",3,95,92,167,"#5F5CA7","transcribed","","Blue hour","tri","tricolor",3,"transcribed"
"retro_tri_21","retro",1,126,139,93,"#7E8B5D","transcribed","","Woodland","tri","tricolor",3,"transcribed"
"retro_tri_21","retro",2,0,83,59,"#00533B","transcribed","","Woodland","tri","tricolor",3,"transcribed"
"retro_tri_21","retro",3,190,176,154,"#BEB09A","transcribed","","Woodland","tri","tricolor",3,"transcribed"
